title,price,M.R.P,Reviews,Ratings,link
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6 inch (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VWIN","32,900","₹55,190",136,4.1 out of 5 stars,/Lenovo-IdeaPad-39-62cm-Windows-82RK00VWIN/dp/B0CR7WG86N/ref=sr_1_5?dib=eyJ2IjoiMSJ9.W7bW7g4thLB-e0wC9e-KBgxB2ZVH0DySGrSPpcvs0E7YcsSkJPMh--HjL4kgpucx0GY43uaNT7r0Ur1k4PHxTYnfLw9sI2GeZhO2UF_C2E8dv3e1KcPjAg2sOe166P7TeJBJHAbm9SMk0MpSHkSLSqQXlwUsWnEe1MaZnqOQC3xwt45BwlYE6wn5EaZZE2hh6wTzpOWIgK4Wo9kRGJOmJnqLZ-HjGDdFFBsGqZZQJDg.8Dp0pAcFjSSTUgsHsYqdQj8-ldkY6xs70sxvcKi6wyo&dib_tag=se&keywords=lenovo+laptop&nsdOptOutParam=true&qid=1757672707&sr=8-5&xpid=WEcko5Jrjm2X4
"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 15.6 inch (39.6cm) FHD Laptop (16GB RAM/512GB SSD/Windows 11/Office Home 2024/1Yr ADP Free/Grey/1.62Kg), 83ER00KPIN/83ER00KRIN","49,400","₹72,690",278,3.9 out of 5 stars,/Lenovo-IdeaPad-i5-12450H-Windows-83ER00KPIN/dp/B0DR96PF63/ref=sr_1_6?dib=eyJ2IjoiMSJ9.W7bW7g4thLB-e0wC9e-KBgxB2ZVH0DySGrSPpcvs0E7YcsSkJPMh--HjL4kgpucx0GY43uaNT7r0Ur1k4PHxTYnfLw9sI2GeZhO2UF_C2E8dv3e1KcPjAg2sOe166P7TeJBJHAbm9SMk0MpSHkSLSqQXlwUsWnEe1MaZnqOQC3xwt45BwlYE6wn5EaZZE2hh6wTzpOWIgK4Wo9kRGJOmJnqLZ-HjGDdFFBsGqZZQJDg.8Dp0pAcFjSSTUgsHsYqdQj8-ldkY6xs70sxvcKi6wyo&dib_tag=se&keywords=lenovo+laptop&nsdOptOutParam=true&qid=1757672707&sr=8-6&xpid=WEcko5Jrjm2X4
"Lenovo Ideapad 1 N4500 15.6 Inch (39.6Cm) HD Laptop (8GB RAM/512GB SSD/Windows 11/Intel/3 Month Game Pass/Grey/1.55Kg), 82LX00F7IN","26,190","₹36,590",5,3.6 out of 5 stars,/Lenovo-Ideapad-39-6Cm-Windows-82LX00F7IN/dp/B0F8QDP5MK/ref=sr_1_7?dib=eyJ2IjoiMSJ9.W7bW7g4thLB-e0wC9e-KBgxB2ZVH0DySGrSPpcvs0E7YcsSkJPMh--HjL4kgpucx0GY43uaNT7r0Ur1k4PHxTYnfLw9sI2GeZhO2UF_C2E8dv3e1KcPjAg2sOe166P7TeJBJHAbm9SMk0MpSHkSLSqQXlwUsWnEe1MaZnqOQC3xwt45BwlYE6wn5EaZZE2hh6wTzpOWIgK4Wo9kRGJOmJnqLZ-HjGDdFFBsGqZZQJDg.8Dp0pAcFjSSTUgsHsYqdQj8-ldkY6xs70sxvcKi6wyo&dib_tag=se&keywords=lenovo+laptop&nsdOptOutParam=true&qid=1757672707&sr=8-7&xpid=WEcko5Jrjm2X4
"Lenovo V15 AMD Ryzen 7 7730U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (Free MS Office) Lifetime (16GB/512GB SSD/Windows 11/Iron Grey/1.65 Kg) 1 Year Brand Warranty, 83CRA01SIN","44,989","₹1,12,999",98,3.8 out of 5 stars,/Lenovo-V15-Antiglare-Lifetime-83CRA01SIN/dp/B0DDY1HWZL/ref=sr_1_8?dib=eyJ2IjoiMSJ9.W7bW7g4thLB-e0wC9e-KBgxB2ZVH0DySGrSPpcvs0E7YcsSkJPMh--HjL4kgpucx0GY43uaNT7r0Ur1k4PHxTYnfLw9sI2GeZhO2UF_C2E8dv3e1KcPjAg2sOe166P7TeJBJHAbm9SMk0MpSHkSLSqQXlwUsWnEe1MaZnqOQC3xwt45BwlYE6wn5EaZZE2hh6wTzpOWIgK4Wo9kRGJOmJnqLZ-HjGDdFFBsGqZZQJDg.8Dp0pAcFjSSTUgsHsYqdQj8-ldkY6xs70sxvcKi6wyo&dib_tag=se&keywords=lenovo+laptop&nsdOptOutParam=true&qid=1757672707&sr=8-8&xpid=WEcko5Jrjm2X4
"Lenovo 14 (2025), Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Intel Iris Xe Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.4 kg/MSO 2021/1 Year ADP Warranty","44,990","₹99,990",,,/Lenovo-14-Intel-Core-1235U/dp/B0F833LYHT/ref=sr_1_9?dib=eyJ2IjoiMSJ9.W7bW7g4thLB-e0wC9e-KBgxB2ZVH0DySGrSPpcvs0E7YcsSkJPMh--HjL4kgpucx0GY43uaNT7r0Ur1k4PHxTYnfLw9sI2GeZhO2UF_C2E8dv3e1KcPjAg2sOe166P7TeJBJHAbm9SMk0MpSHkSLSqQXlwUsWnEe1MaZnqOQC3xwt45BwlYE6wn5EaZZE2hh6wTzpOWIgK4Wo9kRGJOmJnqLZ-HjGDdFFBsGqZZQJDg.8Dp0pAcFjSSTUgsHsYqdQj8-ldkY6xs70sxvcKi6wyo&dib_tag=se&keywords=lenovo+laptop&nsdOptOutParam=true&qid=1757672707&sr=8-9&xpid=WEcko5Jrjm2X4
"Lenovo Ideapad 1 AMD Ryzen 5 5625U (16GB RAM/512GB SSD/Windows 11/Office Home 2024/15.6 Inch (39.6Cm)/FHD IPS Display/3Months Game Pass/Grey/1.6Kg), 82R4011CIN/0DIN Laptop","38,500","₹85,000","2,437",4.0 out of 5 stars,/Lenovo-Ideapad-Windows-Display-82R4011CIN/dp/B0DT3SBQM7/ref=sr_1_10?dib=eyJ2IjoiMSJ9.W7bW7g4thLB-e0wC9e-KBgxB2ZVH0DySGrSPpcvs0E7YcsSkJPMh--HjL4kgpucx0GY43uaNT7r0Ur1k4PHxTYnfLw9sI2GeZhO2UF_C2E8dv3e1KcPjAg2sOe166P7TeJBJHAbm9SMk0MpSHkSLSqQXlwUsWnEe1MaZnqOQC3xwt45BwlYE6wn5EaZZE2hh6wTzpOWIgK4Wo9kRGJOmJnqLZ-HjGDdFFBsGqZZQJDg.8Dp0pAcFjSSTUgsHsYqdQj8-ldkY6xs70sxvcKi6wyo&dib_tag=se&keywords=lenovo+laptop&nsdOptOutParam=true&qid=1757672707&sr=8-10&xpid=WEcko5Jrjm2X4
"Lenovo LOQ 2024 13th Gen Core i7-13650HX | NVIDIA RTX 4060 8GB (24GB RAM/512GB SSD/15.6"" (39.6cm)/Windows 11/Office Home 2024/100% sRGB/3 Mon. Game Pass/Grey/2.4Kg), 83DV00X8IN Gaming Laptop","1,00,690","₹1,45,790",12,4.4 out of 5 stars,/Lenovo-i7-13650HX-NVIDIA-Windows-83DV00X8IN/dp/B0DPQJNQJ6/ref=sr_1_13?dib=eyJ2IjoiMSJ9.W7bW7g4thLB-e0wC9e-KBgxB2ZVH0DySGrSPpcvs0E7YcsSkJPMh--HjL4kgpucx0GY43uaNT7r0Ur1k4PHxTYnfLw9sI2GeZhO2UF_C2E8dv3e1KcPjAg2sOe166P7TeJBJHAbm9SMk0MpSHkSLSqQXlwUsWnEe1MaZnqOQC3xwt45BwlYE6wn5EaZZE2hh6wTzpOWIgK4Wo9kRGJOmJnqLZ-HjGDdFFBsGqZZQJDg.8Dp0pAcFjSSTUgsHsYqdQj8-ldkY6xs70sxvcKi6wyo&dib_tag=se&keywords=lenovo+laptop&nsdOptOutParam=true&qid=1757672707&sr=8-13&xpid=WEcko5Jrjm2X4
"Lenovo Ideapad Slim 3 13Th Gen Intel Core I5-13420H 15.3""(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/3 Mon. Game Pass/Grey/1.6Kg) 83K100C6IN","57,000","₹85,000",1,5.0 out of 5 stars,/Lenovo-Ideapad-I5-13420H-Keyboard-83K100C6IN/dp/B0FBGS6ZW8/ref=sr_1_14?dib=eyJ2IjoiMSJ9.W7bW7g4thLB-e0wC9e-KBgxB2ZVH0DySGrSPpcvs0E7YcsSkJPMh--HjL4kgpucx0GY43uaNT7r0Ur1k4PHxTYnfLw9sI2GeZhO2UF_C2E8dv3e1KcPjAg2sOe166P7TeJBJHAbm9SMk0MpSHkSLSqQXlwUsWnEe1MaZnqOQC3xwt45BwlYE6wn5EaZZE2hh6wTzpOWIgK4Wo9kRGJOmJnqLZ-HjGDdFFBsGqZZQJDg.8Dp0pAcFjSSTUgsHsYqdQj8-ldkY6xs70sxvcKi6wyo&dib_tag=se&keywords=lenovo+laptop&nsdOptOutParam=true&qid=1757672707&sr=8-14&xpid=WEcko5Jrjm2X4
"Lenovo V15 G4 AMD Athlon Silver 7120U Laptop 8GB LPDDR5 Ram, 512 GB SSD PCIe, Windows 11 Lifetime Validity,15.6"" FHD Screen, AMD Radeon 610M, Silver, 1 Year Brand Warranty","27,999","₹38,000",233,4.1 out of 5 stars,/Lenovo-V15-Lifetime-Validity-Warranty/dp/B0CL7CMTXS/ref=sr_1_15?dib=eyJ2IjoiMSJ9.W7bW7g4thLB-e0wC9e-KBgxB2ZVH0DySGrSPpcvs0E7YcsSkJPMh--HjL4kgpucx0GY43uaNT7r0Ur1k4PHxTYnfLw9sI2GeZhO2UF_C2E8dv3e1KcPjAg2sOe166P7TeJBJHAbm9SMk0MpSHkSLSqQXlwUsWnEe1MaZnqOQC3xwt45BwlYE6wn5EaZZE2hh6wTzpOWIgK4Wo9kRGJOmJnqLZ-HjGDdFFBsGqZZQJDg.8Dp0pAcFjSSTUgsHsYqdQj8-ldkY6xs70sxvcKi6wyo&dib_tag=se&keywords=lenovo+laptop&nsdOptOutParam=true&qid=1757672707&sr=8-15&xpid=WEcko5Jrjm2X4
"Lenovo 15 (2025), AMD Ryzen 5 7520U Quad Core - (16 GB/512 GB SSD/AMD Radeon 610M Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" FHD Display/Arctic Grey/1.6 kg/MS Office 2021","34,450","₹88,990",6,4.5 out of 5 stars,/Lenovo-15-Ryzen-7520U-Quad/dp/B0FG8F6GXN/ref=sr_1_16?dib=eyJ2IjoiMSJ9.W7bW7g4thLB-e0wC9e-KBgxB2ZVH0DySGrSPpcvs0E7YcsSkJPMh--HjL4kgpucx0GY43uaNT7r0Ur1k4PHxTYnfLw9sI2GeZhO2UF_C2E8dv3e1KcPjAg2sOe166P7TeJBJHAbm9SMk0MpSHkSLSqQXlwUsWnEe1MaZnqOQC3xwt45BwlYE6wn5EaZZE2hh6wTzpOWIgK4Wo9kRGJOmJnqLZ-HjGDdFFBsGqZZQJDg.8Dp0pAcFjSSTUgsHsYqdQj8-ldkY6xs70sxvcKi6wyo&dib_tag=se&keywords=lenovo+laptop&nsdOptOutParam=true&qid=1757672707&sr=8-16&xpid=WEcko5Jrjm2X4
"Lenovo V14 G3 14"" FHD Laptop, Intel Core i5-1235U, 16GB DDR4 RAM, 512GB SSD, Intel Iris Xe Graphics, Windows 11, Ms-Office Lifetime Validity, Iron Grey,1.6kg, 1 Year Onsite Brand Warranty","42,800","₹99,990",31,3.5 out of 5 stars,/Lenovo-V14-G3-i5-1235U-Ms-Office/dp/B0F4XH5MVJ/ref=sr_1_17?dib=eyJ2IjoiMSJ9.W7bW7g4thLB-e0wC9e-KBgxB2ZVH0DySGrSPpcvs0E7YcsSkJPMh--HjL4kgpucx0GY43uaNT7r0Ur1k4PHxTYnfLw9sI2GeZhO2UF_C2E8dv3e1KcPjAg2sOe166P7TeJBJHAbm9SMk0MpSHkSLSqQXlwUsWnEe1MaZnqOQC3xwt45BwlYE6wn5EaZZE2hh6wTzpOWIgK4Wo9kRGJOmJnqLZ-HjGDdFFBsGqZZQJDg.8Dp0pAcFjSSTUgsHsYqdQj8-ldkY6xs70sxvcKi6wyo&dib_tag=se&keywords=lenovo+laptop&nsdOptOutParam=true&qid=1757672707&sr=8-17&xpid=WEcko5Jrjm2X4
"Lenovo ThinkBook 16 AMD Ryzen 5 7535HS (16GB RAM/512GB SSD/Win 11 Home/Office 2024/Backlit Keyboard/Fingerprint) 16"" WUXGA IPS 300 Nits Thin & Light Laptop/1Y Warranty/Aluminium Top/1.7kg, 21MWA0BSIN","43,899","₹87,800",67,3.7 out of 5 stars,/Lenovo-ThinkBook-Fingerprint-Aluminium-21MWA0BSIN/dp/B0DZJ262NX/ref=sr_1_18?dib=eyJ2IjoiMSJ9.W7bW7g4thLB-e0wC9e-KBgxB2ZVH0DySGrSPpcvs0E7YcsSkJPMh--HjL4kgpucx0GY43uaNT7r0Ur1k4PHxTYnfLw9sI2GeZhO2UF_C2E8dv3e1KcPjAg2sOe166P7TeJBJHAbm9SMk0MpSHkSLSqQXlwUsWnEe1MaZnqOQC3xwt45BwlYE6wn5EaZZE2hh6wTzpOWIgK4Wo9kRGJOmJnqLZ-HjGDdFFBsGqZZQJDg.8Dp0pAcFjSSTUgsHsYqdQj8-ldkY6xs70sxvcKi6wyo&dib_tag=se&keywords=lenovo+laptop&nsdOptOutParam=true&qid=1757672707&sr=8-18&xpid=WEcko5Jrjm2X4
"Lenovo 14 (2025), Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Intel Iris Xe Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.4 kg/MS Office 2021","49,890","₹1,10,990",13,3.4 out of 5 stars,/Lenovo-14-Intel-Core-1255U/dp/B0F6QGZHG2/ref=sr_1_19?dib=eyJ2IjoiMSJ9.W7bW7g4thLB-e0wC9e-KBgxB2ZVH0DySGrSPpcvs0E7YcsSkJPMh--HjL4kgpucx0GY43uaNT7r0Ur1k4PHxTYnfLw9sI2GeZhO2UF_C2E8dv3e1KcPjAg2sOe166P7TeJBJHAbm9SMk0MpSHkSLSqQXlwUsWnEe1MaZnqOQC3xwt45BwlYE6wn5EaZZE2hh6wTzpOWIgK4Wo9kRGJOmJnqLZ-HjGDdFFBsGqZZQJDg.8Dp0pAcFjSSTUgsHsYqdQj8-ldkY6xs70sxvcKi6wyo&dib_tag=se&keywords=lenovo+laptop&nsdOptOutParam=true&qid=1757672707&sr=8-19&xpid=WEcko5Jrjm2X4
"Lenovo V15 G4 (2024), AMD Ryzen 3 7320U Quad Core - (8GB/512GB SSD/AMD Radeon Graphics/Windows 11 Home) Thin and Light Business Laptop/15.6"" FHD Display/Arctic Grey/1.57 kg/MS Office 2021","27,980","₹1,01,990",58,3.8 out of 5 stars,/Lenovo-V15-Ryzen-7320U-Quad/dp/B0DHFSN5M7/ref=sr_1_20?dib=eyJ2IjoiMSJ9.W7bW7g4thLB-e0wC9e-KBgxB2ZVH0DySGrSPpcvs0E7YcsSkJPMh--HjL4kgpucx0GY43uaNT7r0Ur1k4PHxTYnfLw9sI2GeZhO2UF_C2E8dv3e1KcPjAg2sOe166P7TeJBJHAbm9SMk0MpSHkSLSqQXlwUsWnEe1MaZnqOQC3xwt45BwlYE6wn5EaZZE2hh6wTzpOWIgK4Wo9kRGJOmJnqLZ-HjGDdFFBsGqZZQJDg.8Dp0pAcFjSSTUgsHsYqdQj8-ldkY6xs70sxvcKi6wyo&dib_tag=se&keywords=lenovo+laptop&nsdOptOutParam=true&qid=1757672707&sr=8-20&xpid=WEcko5Jrjm2X4
"Lenovo V15 AMD Ryzen 7 7730U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (16GB/512GB SSD/Windows 11/Iron Grey/1.65 Kg) Grey","42,999","₹62,100",167,4.2 out of 5 stars,/Lenovo-Ryzen-39-62cm-Antiglare-Laptop/dp/B0D39BVJ7Y/ref=sr_1_19?dib=eyJ2IjoiMSJ9.uYI_MN5rEB27FufzRxx59pJ-D1R-AVcLlX40a2RGybT2eDvz56xFxgiOfs5clVokkTWDBP3OU4jbGqXILHZ_7XzLcl_w4cWAn-HrqZYoFNwn0NZQyAPGWlFWWazjz3jt3lM4rxSQDRVeXKIllGwSuyAiciWk0dc7R3oGnGhSFj_7U34OgVr5OnjgHyFJqZFuVsskhwxaIL02ElnZNny-vVO3u106PEhzWGwcQfcg_sg.luSIVj0rjwdYDpZdd_z7b0T4tCUAip92iUaPuwI1xDI&dib_tag=se&keywords=lenovo+laptop&nsdOptOutParam=true&qid=1757672710&sr=8-19&xpid=WEcko5Jrjm2X4
"Lenovo V15 AMD Ryzen 3 7320U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (8GB/512GB SSD/Windows 11 Home/Arctic Grey/1.65 Kg), 82YU00W7IN","27,970","₹89,990",149,4.0 out of 5 stars,/Lenovo-39-62cm-Antiglare-Windows-82YU00W7IN/dp/B0C69Z4TKW/ref=sr_1_20?dib=eyJ2IjoiMSJ9.uYI_MN5rEB27FufzRxx59pJ-D1R-AVcLlX40a2RGybT2eDvz56xFxgiOfs5clVokkTWDBP3OU4jbGqXILHZ_7XzLcl_w4cWAn-HrqZYoFNwn0NZQyAPGWlFWWazjz3jt3lM4rxSQDRVeXKIllGwSuyAiciWk0dc7R3oGnGhSFj_7U34OgVr5OnjgHyFJqZFuVsskhwxaIL02ElnZNny-vVO3u106PEhzWGwcQfcg_sg.luSIVj0rjwdYDpZdd_z7b0T4tCUAip92iUaPuwI1xDI&dib_tag=se&keywords=lenovo+laptop&nsdOptOutParam=true&qid=1757672710&sr=8-20&xpid=WEcko5Jrjm2X4
"Lenovo V15 15.6'' FHD Laptop, 12th Gen Intel Core i5-1235U, 16GB RAM, 512GB SSD, Intel Iris Xe Graphics, Windows 11, MS Office, 1YR On-site Warranty, Iron Grey","42,970","₹99,990",11,3.8 out of 5 stars,/Lenovo-i5-1235U-Graphics-Windows-Warranty/dp/B08KQK6WWZ/ref=sr_1_21?dib=eyJ2IjoiMSJ9.uYI_MN5rEB27FufzRxx59pJ-D1R-AVcLlX40a2RGybT2eDvz56xFxgiOfs5clVokkTWDBP3OU4jbGqXILHZ_7XzLcl_w4cWAn-HrqZYoFNwn0NZQyAPGWlFWWazjz3jt3lM4rxSQDRVeXKIllGwSuyAiciWk0dc7R3oGnGhSFj_7U34OgVr5OnjgHyFJqZFuVsskhwxaIL02ElnZNny-vVO3u106PEhzWGwcQfcg_sg.luSIVj0rjwdYDpZdd_z7b0T4tCUAip92iUaPuwI1xDI&dib_tag=se&keywords=lenovo+laptop&nsdOptOutParam=true&qid=1757672710&sr=8-21&xpid=WEcko5Jrjm2X4
"Lenovo IdeaPad 3, Intel Core i3-1215U, 12th Gen, 8GB RAM, 512GB SSD, FHD, 14""/35.5cm, Windows 11, MSOffice 2021, Arctic Grey, 1.43Kg, 82RJ00FUIN, 1 Year Warranty, 3months Game Pass, Thin& Light Laptop","34,990","₹55,190",34,3.7 out of 5 stars,/Lenovo-IdeaPad-i3-1215U-Warranty-82RJ00FUIN/dp/B0DFH99H7X/ref=sr_1_22?dib=eyJ2IjoiMSJ9.uYI_MN5rEB27FufzRxx59pJ-D1R-AVcLlX40a2RGybT2eDvz56xFxgiOfs5clVokkTWDBP3OU4jbGqXILHZ_7XzLcl_w4cWAn-HrqZYoFNwn0NZQyAPGWlFWWazjz3jt3lM4rxSQDRVeXKIllGwSuyAiciWk0dc7R3oGnGhSFj_7U34OgVr5OnjgHyFJqZFuVsskhwxaIL02ElnZNny-vVO3u106PEhzWGwcQfcg_sg.luSIVj0rjwdYDpZdd_z7b0T4tCUAip92iUaPuwI1xDI&dib_tag=se&keywords=lenovo+laptop&nsdOptOutParam=true&qid=1757672710&sr=8-22&xpid=WEcko5Jrjm2X4
"Lenovo Smartchoice Ideapad Slim 3 13Th Gen Intel Core I7-13620H 15.3 Inch(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/Grey/1.6Kg),83K100CJIN","66,190","₹89,390",148,3.9 out of 5 stars,/Lenovo-Smartchoice-I7-13620H-Keyboard-83K100CJIN/dp/B0F2162VGQ/ref=sr_1_23?dib=eyJ2IjoiMSJ9.uYI_MN5rEB27FufzRxx59pJ-D1R-AVcLlX40a2RGybT2eDvz56xFxgiOfs5clVokkTWDBP3OU4jbGqXILHZ_7XzLcl_w4cWAn-HrqZYoFNwn0NZQyAPGWlFWWazjz3jt3lM4rxSQDRVeXKIllGwSuyAiciWk0dc7R3oGnGhSFj_7U34OgVr5OnjgHyFJqZFuVsskhwxaIL02ElnZNny-vVO3u106PEhzWGwcQfcg_sg.luSIVj0rjwdYDpZdd_z7b0T4tCUAip92iUaPuwI1xDI&dib_tag=se&keywords=lenovo+laptop&nsdOptOutParam=true&qid=1757672710&sr=8-23&xpid=WEcko5Jrjm2X4
"Lenovo IdeaPad Slim 3, Intel Core i7-13620H, 13th Gen, 16GB RAM, 512GB SSD, FHD IPS 300 Nits, 15""/38.1cm, Windows 11, MSOffice 21, Grey, 1.6Kg, 83EM008GIN,1Yr ADP Free,Alexa Built-in Laptop","65,900","₹79,000",419,4.1 out of 5 stars,/Lenovo-IdeaPad-i7-13620H-38-1cm-83EM008GIN/dp/B0D6NCVQZQ/ref=sr_1_24?dib=eyJ2IjoiMSJ9.uYI_MN5rEB27FufzRxx59pJ-D1R-AVcLlX40a2RGybT2eDvz56xFxgiOfs5clVokkTWDBP3OU4jbGqXILHZ_7XzLcl_w4cWAn-HrqZYoFNwn0NZQyAPGWlFWWazjz3jt3lM4rxSQDRVeXKIllGwSuyAiciWk0dc7R3oGnGhSFj_7U34OgVr5OnjgHyFJqZFuVsskhwxaIL02ElnZNny-vVO3u106PEhzWGwcQfcg_sg.luSIVj0rjwdYDpZdd_z7b0T4tCUAip92iUaPuwI1xDI&dib_tag=se&keywords=lenovo+laptop&nsdOptOutParam=true&qid=1757672710&sr=8-24&xpid=WEcko5Jrjm2X4
"Lenovo Smartchoice LOQ AMD Ryzen 7 7435HS, NVIDIA RTX 4050-6GB, 24GB RAM, 512GB SSD, 15.6""/39.6cm, Windows 11, MS Office Home 2024, Grey, 2.4Kg, 83JC00EGIN, 100% sRGB, 3 Mon. Game Pass Gaming Laptop","85,490","₹1,10,890",75,4.2 out of 5 stars,/Lenovo-Smartchoice-4050-6GB-Windows-83JC00EGIN/dp/B0DPQHCKQD/ref=sr_1_25?dib=eyJ2IjoiMSJ9.uYI_MN5rEB27FufzRxx59pJ-D1R-AVcLlX40a2RGybT2eDvz56xFxgiOfs5clVokkTWDBP3OU4jbGqXILHZ_7XzLcl_w4cWAn-HrqZYoFNwn0NZQyAPGWlFWWazjz3jt3lM4rxSQDRVeXKIllGwSuyAiciWk0dc7R3oGnGhSFj_7U34OgVr5OnjgHyFJqZFuVsskhwxaIL02ElnZNny-vVO3u106PEhzWGwcQfcg_sg.luSIVj0rjwdYDpZdd_z7b0T4tCUAip92iUaPuwI1xDI&dib_tag=se&keywords=lenovo+laptop&nsdOptOutParam=true&qid=1757672710&sr=8-25&xpid=WEcko5Jrjm2X4
"Lenovo {SmartChoice)Chromebook Intel Celeron N4500 (4GB RAM/64GB eMMC 5.1/11.6 Inch (29.46cm)/HD Display/2Wx2 Stereo Speakers/HD Camera/Chrome OS/Blue/1.21Kg), 82UY0014HA","13,990","₹36,502",35,3.9 out of 5 stars,/Lenovo-SmartChoice-Chromebook-Speakers-82UY0014HA/dp/B0F2TMZJ24/ref=sr_1_26?dib=eyJ2IjoiMSJ9.uYI_MN5rEB27FufzRxx59pJ-D1R-AVcLlX40a2RGybT2eDvz56xFxgiOfs5clVokkTWDBP3OU4jbGqXILHZ_7XzLcl_w4cWAn-HrqZYoFNwn0NZQyAPGWlFWWazjz3jt3lM4rxSQDRVeXKIllGwSuyAiciWk0dc7R3oGnGhSFj_7U34OgVr5OnjgHyFJqZFuVsskhwxaIL02ElnZNny-vVO3u106PEhzWGwcQfcg_sg.luSIVj0rjwdYDpZdd_z7b0T4tCUAip92iUaPuwI1xDI&dib_tag=se&keywords=lenovo+laptop&nsdOptOutParam=true&qid=1757672710&sr=8-26&xpid=WEcko5Jrjm2X4
"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Integrated AMD Graphics/Windows 11 Home/MSO 21/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN","36,590","₹58,390",439,4.0 out of 5 stars,/Lenovo-IdeaPad-Laptop-Windows-82R400ERIN/dp/B0CP2KRYLM/ref=sr_1_29?dib=eyJ2IjoiMSJ9.uYI_MN5rEB27FufzRxx59pJ-D1R-AVcLlX40a2RGybT2eDvz56xFxgiOfs5clVokkTWDBP3OU4jbGqXILHZ_7XzLcl_w4cWAn-HrqZYoFNwn0NZQyAPGWlFWWazjz3jt3lM4rxSQDRVeXKIllGwSuyAiciWk0dc7R3oGnGhSFj_7U34OgVr5OnjgHyFJqZFuVsskhwxaIL02ElnZNny-vVO3u106PEhzWGwcQfcg_sg.luSIVj0rjwdYDpZdd_z7b0T4tCUAip92iUaPuwI1xDI&dib_tag=se&keywords=lenovo+laptop&nsdOptOutParam=true&qid=1757672710&sr=8-29&xpid=WEcko5Jrjm2X4
"Lenovo V15 Gen 4 Laptop, 15.6"" FHD Display, AMD Ryzen 3 7320U Processor, RJ-45, USB-C, HDMI, Windows 11 /MS Office (8GB LPDDR5 RAM 5500 MHz | 512GB PCIe SSD), Silver, 1 Year Brand Warranty","27,970","₹94,990",14,3.3 out of 5 stars,/Lenovo-Display-Processor-Windows-Warranty/dp/B0CQZ72T7H/ref=sr_1_30?dib=eyJ2IjoiMSJ9.uYI_MN5rEB27FufzRxx59pJ-D1R-AVcLlX40a2RGybT2eDvz56xFxgiOfs5clVokkTWDBP3OU4jbGqXILHZ_7XzLcl_w4cWAn-HrqZYoFNwn0NZQyAPGWlFWWazjz3jt3lM4rxSQDRVeXKIllGwSuyAiciWk0dc7R3oGnGhSFj_7U34OgVr5OnjgHyFJqZFuVsskhwxaIL02ElnZNny-vVO3u106PEhzWGwcQfcg_sg.luSIVj0rjwdYDpZdd_z7b0T4tCUAip92iUaPuwI1xDI&dib_tag=se&keywords=lenovo+laptop&nsdOptOutParam=true&qid=1757672710&sr=8-30&xpid=WEcko5Jrjm2X4
"Lenovo LOQ AMD Ryzen 7 7435HS | NVIDIA RTX 3050A 4GB (24GB RAM/512GB SSD/144Hz Refresh Rate/15.6"" (39.6cm)/Windows 11/Office Home 2024/3 Mon. Game Pass/Grey/2.4Kg), 83JC00GDIN AI Gaming Laptop","71,190","₹93,190",36,4.3 out of 5 stars,/Lenovo-7435HS-Refresh-Windows-83JC00GDIN/dp/B0F837CQSW/ref=sr_1_31?dib=eyJ2IjoiMSJ9.uYI_MN5rEB27FufzRxx59pJ-D1R-AVcLlX40a2RGybT2eDvz56xFxgiOfs5clVokkTWDBP3OU4jbGqXILHZ_7XzLcl_w4cWAn-HrqZYoFNwn0NZQyAPGWlFWWazjz3jt3lM4rxSQDRVeXKIllGwSuyAiciWk0dc7R3oGnGhSFj_7U34OgVr5OnjgHyFJqZFuVsskhwxaIL02ElnZNny-vVO3u106PEhzWGwcQfcg_sg.luSIVj0rjwdYDpZdd_z7b0T4tCUAip92iUaPuwI1xDI&dib_tag=se&keywords=lenovo+laptop&nsdOptOutParam=true&qid=1757672710&sr=8-31&xpid=WEcko5Jrjm2X4
